Station: Sion-Aéroport-A9
Rural, motorway
Hourly means, PREC: Hourly sums
MEZ/CET
Source: NABEL/MeteoSchweiz
Date/time;O3 [ug/m3];NO2 [ug/m3];PM10 [ug/m3];PM2.5 [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
14.01.2021 06:00;52.0;10.4;2.3;1.3;12.3;4.6;0.0;0.0
14.01.2021 07:00;34.8;30.7;7.8;2.3;42.5;4.7;0.0;0.0
14.01.2021 08:00;41.5;32.7;7.8;2.3;55.9;4.9;0.0;0.0
14.01.2021 09:00;43.9;29.4;4.1;1.5;45.6;5.3;0.0;3.5
14.01.2021 10:00;47.5;26.8;3.1;1.1;40.0;5.8;0.0;18.0
14.01.2021 11:00;49.9;23.9;2.8;1.0;37.9;6.1;0.0;70.0
14.01.2021 12:00;47.9;24.3;3.0;1.4;40.8;6.1;0.0;124.3
14.01.2021 13:00;50.4;20.5;2.2;1.3;33.7;6.3;0.0;135.2
14.01.2021 14:00;47.7;26.2;2.1;1.2;42.4;5.9;0.0;100.3
14.01.2021 15:00;46.9;28.5;3.4;1.2;42.6;5.6;0.0;66.2
14.01.2021 16:00;51.1;24.0;3.6;1.2;33.2;5.4;0.1;34.7
14.01.2021 17:00;42.9;37.6;7.9;2.0;57.9;5.4;0.0;13.8
14.01.2021 18:00;43.3;33.5;6.2;2.1;48.3;5.0;0.1;0.3
14.01.2021 19:00;27.1;48.2;12.6;5.1;69.2;4.3;0.1;0.0
14.01.2021 20:00;22.6;46.4;15.7;6.7;68.2;4.0;0.0;0.0
14.01.2021 21:00;31.1;31.9;12.2;6.2;39.9;4.1;0.2;0.0
14.01.2021 22:00;30.2;31.1;14.6;7.8;40.7;3.9;0.2;0.0
14.01.2021 23:00;26.4;28.6;13.4;9.1;32.3;3.7;0.4;0.0
15.01.2021 00:00;25.8;21.7;12.3;9.7;25.2;3.5;0.0;0.0
15.01.2021 01:00;26.0;21.2;11.1;9.1;24.2;3.5;0.0;0.0
15.01.2021 02:00;20.5;22.2;11.8;9.8;24.6;3.7;0.7;0.0
15.01.2021 03:00;30.5;16.0;9.3;8.2;17.2;3.5;0.4;0.0
15.01.2021 04:00;44.7;10.5;3.7;3.0;12.0;3.7;0.1;0.0
15.01.2021 05:00;38.2;12.9;3.9;3.0;14.3;3.4;0.0;0.0
15.01.2021 06:00;22.9;29.1;5.5;3.6;35.2;2.9;0.0;0.0
15.01.2021 07:00;5.9;51.3;7.9;4.7;90.1;2.8;0.0;0.0
15.01.2021 08:00;3.7;59.6;12.0;6.3;137.3;2.8;0.0;0.0
15.01.2021 09:00;2.6;61.8;9.8;6.2;151.1;2.9;0.0;8.0
15.01.2021 10:00;9.7;57.7;11.7;5.8;124.2;3.7;0.0;27.8
15.01.2021 11:00;16.5;47.9;8.6;5.0;94.1;4.3;0.0;60.5
15.01.2021 12:00;37.3;20.8;4.2;3.3;24.6;4.8;0.0;96.7
15.01.2021 13:00;31.8;27.2;5.3;3.3;44.8;5.2;0.0;112.7
15.01.2021 14:00;33.0;14.9;0.9;0.5;20.2;4.3;0.0;87.5
15.01.2021 15:00;32.0;13.2;1.1;0.5;17.2;4.1;0.0;98.0
15.01.2021 16:00;35.3;11.4;0.8;0.4;14.0;3.6;0.0;78.0
15.01.2021 17:00;34.4;15.2;2.1;0.5;19.2;3.0;0.0;22.2
15.01.2021 18:00;33.0;19.9;2.6;0.7;29.4;2.7;0.0;0.5
15.01.2021 19:00;29.6;23.3;2.4;1.1;33.9;2.4;0.0;0.0
15.01.2021 20:00;29.3;21.7;3.4;2.1;28.9;2.2;0.0;0.0
15.01.2021 21:00;29.3;22.3;4.0;3.2;29.0;1.9;0.0;0.0
15.01.2021 22:00;20.3;31.3;6.8;5.2;41.4;1.6;0.0;0.0
15.01.2021 23:00;23.3;28.8;8.0;6.2;41.2;1.1;0.0;0.0
16.01.2021 00:00;32.4;20.7;7.1;5.4;25.5;0.6;0.0;0.0
16.01.2021 01:00;34.1;19.5;7.2;5.8;23.0;0.3;0.0;0.0
16.01.2021 02:00;41.4;14.2;7.2;6.1;15.9;-0.1;0.0;0.0
16.01.2021 03:00;50.3;9.6;6.7;5.2;10.7;-0.1;0.0;0.0
16.01.2021 04:00;48.4;11.2;7.7;6.1;12.8;-0.6;0.0;0.0
16.01.2021 05:00;46.7;10.4;8.5;7.1;11.6;-1.1;0.0;0.0
16.01.2021 06:00;40.1;18.0;10.7;8.8;20.8;-1.6;0.0;0.0
16.01.2021 07:00;17.9;36.3;10.7;8.2;54.4;-2.5;0.0;0.0
16.01.2021 08:00;3.6;53.8;10.3;7.3;90.3;-3.4;0.0;0.0
16.01.2021 09:00;3.8;58.5;12.3;8.0;117.6;-2.5;0.0;13.8
16.01.2021 10:00;10.5;49.2;13.8;8.7;87.1;-1.4;0.0;55.8
16.01.2021 11:00;16.7;51.6;20.5;10.5;103.0;-0.5;0.0;178.3
16.01.2021 12:00;33.0;36.6;32.8;14.2;70.7;0.7;0.0;348.7
16.01.2021 13:00;32.2;37.9;26.9;11.6;70.4;0.9;0.0;228.3
16.01.2021 14:00;38.1;32.6;20.8;9.3;60.9;1.4;0.0;298.2
16.01.2021 15:00;41.2;27.7;18.1;8.4;49.8;1.2;0.0;214.8
16.01.2021 16:00;44.3;20.8;14.7;8.5;31.0;1.1;0.0;129.5
16.01.2021 17:00;37.6;27.5;14.5;9.3;43.9;0.6;0.0;46.2
16.01.2021 18:00;17.5;49.7;20.9;11.4;77.3;0.2;0.0;0.8
16.01.2021 19:00;19.3;42.3;20.7;12.8;58.4;-0.2;0.0;0.0
16.01.2021 20:00;20.5;36.0;18.7;13.6;40.9;-0.3;0.0;0.0
16.01.2021 21:00;10.1;48.0;20.1;14.6;67.0;-0.4;0.0;0.0
16.01.2021 22:00;13.1;41.2;22.5;16.7;55.2;-0.6;0.0;0.0
16.01.2021 23:00;13.0;37.5;21.7;16.8;50.0;-0.5;0.0;0.0
17.01.2021 00:00;13.4;37.3;20.9;16.3;44.4;-0.5;0.0;0.0
17.01.2021 01:00;14.9;33.2;21.6;17.1;40.2;-0.9;0.6;0.0
17.01.2021 02:00;20.1;25.8;20.5;17.5;27.6;-1.4;1.1;0.0
17.01.2021 03:00;20.1;26.4;19.1;16.3;29.0;-1.4;1.5;0.0
17.01.2021 04:00;16.3;32.6;18.1;15.5;38.6;-1.4;1.5;0.0
17.01.2021 05:00;16.1;32.5;16.4;14.0;35.7;-1.3;0.5;0.0
17.01.2021 06:00;9.3;39.3;17.8;14.3;46.2;-1.2;0.0;0.0
17.01.2021 07:00;8.0;42.4;22.3;17.0;64.1;-1.3;0.0;0.0
17.01.2021 08:00;10.6;36.8;26.5;18.3;49.1;-1.1;0.0;0.0
17.01.2021 09:00;12.2;39.3;37.4;20.3;59.2;-1.1;0.0;8.8
17.01.2021 10:00;14.4;33.5;34.3;20.4;50.8;-1.0;0.0;37.3
17.01.2021 11:00;16.6;36.8;33.1;20.0;67.8;-0.5;0.1;91.0
17.01.2021 12:00;17.6;42.6;51.9;23.6;85.4;0.1;0.0;100.0
17.01.2021 13:00;25.7;37.0;34.3;17.8;64.8;0.9;0.0;128.3
17.01.2021 14:00;34.1;30.6;25.3;15.3;45.3;1.4;0.0;99.0
17.01.2021 15:00;34.4;35.5;30.5;14.2;51.8;1.8;0.2;61.3
17.01.2021 16:00;41.0;29.5;36.7;10.5;41.5;1.4;0.6;31.7
17.01.2021 17:00;43.0;27.2;21.5;6.1;37.4;1.6;0.0;9.3
17.01.2021 18:00;36.8;33.6;19.7;4.2;45.7;1.9;0.0;0.0
17.01.2021 19:00;18.6;56.7;24.3;6.2;91.5;2.2;0.0;0.0
17.01.2021 20:00;33.7;39.1;15.6;4.7;53.7;2.2;0.0;0.0
17.01.2021 21:00;46.1;25.9;11.8;4.3;31.7;2.0;0.0;0.0
17.01.2021 22:00;55.4;14.4;9.2;3.5;15.9;1.8;0.0;0.0
17.01.2021 23:00;36.9;28.9;7.5;3.9;32.8;0.6;0.0;0.0
18.01.2021 00:00;17.2;47.1;7.2;4.0;54.1;-2.2;0.0;0.0
18.01.2021 01:00;21.4;41.7;5.5;3.6;44.9;-3.4;0.0;0.0
18.01.2021 02:00;15.0;47.0;5.1;3.1;51.1;-3.5;0.0;0.0
18.01.2021 03:00;24.0;35.8;3.4;2.4;39.0;-4.0;0.0;0.0
18.01.2021 04:00;13.7;42.0;4.0;2.8;48.5;-5.4;0.0;0.0
18.01.2021 05:00;6.9;47.1;4.3;3.0;58.0;-6.8;0.0;0.0
18.01.2021 06:00;3.7;56.5;6.1;3.4;86.3;-7.5;0.0;0.0
18.01.2021 07:00;1.3;76.9;12.0;4.7;204.3;-7.6;0.0;0.0
18.01.2021 08:00;1.7;104.0;19.4;6.6;360.4;-7.3;0.0;0.0
18.01.2021 09:00;3.2;125.1;22.1;8.3;507.8;-7.3;0.0;17.5
18.01.2021 10:00;5.9;128.5;23.9;13.6;507.6;-7.2;0.0;39.3
18.01.2021 11:00;6.4;138.4;24.1;14.9;585.3;-5.9;0.0;102.8
18.01.2021 12:00;16.2;89.7;26.7;14.8;274.3;-2.5;0.0;383.2
18.01.2021 13:00;33.3;54.9;20.7;10.0;124.0;-0.3;0.0;414.3
18.01.2021 14:00;45.8;41.0;10.4;5.0;77.4;1.3;0.0;398.7
18.01.2021 15:00;47.1;38.9;18.5;5.3;71.5;2.0;0.0;331.2
18.01.2021 16:00;35.8;52.4;25.1;6.4;92.5;1.9;0.0;140.7
18.01.2021 17:00;10.6;89.0;26.8;6.5;185.3;1.3;0.0;56.3
18.01.2021 18:00;2.5;107.7;14.5;6.4;334.4;-0.7;0.0;2.0
18.01.2021 19:00;2.5;97.4;11.6;6.5;251.0;-2.3;0.0;0.0
18.01.2021 20:00;2.6;84.4;8.8;6.2;154.6;-3.1;0.0;0.0
18.01.2021 21:00;3.9;75.5;10.3;6.7;118.6;-3.0;0.0;0.0
18.01.2021 22:00;15.1;56.1;9.9;7.4;70.6;-3.3;0.0;0.0
18.01.2021 23:00;18.6;48.6;10.6;8.1;60.0;-4.5;0.0;0.0
19.01.2021 00:00;19.2;44.0;10.1;7.9;50.9;-4.7;0.0;0.0
19.01.2021 01:00;23.9;36.0;10.0;7.9;38.2;-5.1;0.0;0.0
19.01.2021 02:00;19.9;37.6;10.8;8.4;40.3;-5.7;0.0;0.0
19.01.2021 03:00;22.3;34.9;8.1;6.4;37.8;-6.4;0.0;0.0
19.01.2021 04:00;21.4;38.1;8.1;5.8;46.2;-6.5;0.0;0.0
19.01.2021 05:00;21.7;35.5;7.5;5.7;39.7;-6.2;0.0;0.0
19.01.2021 06:00;17.0;46.3;5.7;4.3;68.6;-6.6;0.0;0.0
19.01.2021 07:00;12.6;54.2;5.9;3.9;76.6;-6.6;0.0;0.0
19.01.2021 08:00;4.0;68.5;7.0;4.1;111.6;-7.2;0.0;0.0
19.01.2021 09:00;5.9;75.0;9.6;4.5;177.0;-6.1;0.0;13.8
19.01.2021 10:00;11.3;74.8;11.9;5.2;172.9;-6.4;0.0;43.5
19.01.2021 11:00;15.1;76.3;15.4;6.3;180.7;-5.0;0.0;120.2
19.01.2021 12:00;29.6;61.4;33.7;7.1;128.7;-2.2;0.0;387.7
19.01.2021 13:00;44.7;39.0;59.4;9.1;67.1;-0.5;0.0;415.0
19.01.2021 14:00;46.4;47.6;59.9;9.3;86.1;1.0;0.0;398.3
19.01.2021 15:00;46.2;50.6;44.5;7.7;93.0;1.9;0.0;335.7
19.01.2021 16:00;43.2;56.8;40.2;7.2;96.9;2.3;0.0;129.5
19.01.2021 17:00;18.6;85.6;48.5;9.1;170.7;1.5;0.0;25.8
19.01.2021 18:00;5.2;100.2;37.0;10.9;243.1;-0.3;0.0;2.3
19.01.2021 19:00;2.1;111.6;23.0;8.8;347.3;-2.7;0.0;0.0
19.01.2021 20:00;2.6;85.9;17.0;8.0;166.5;-2.7;0.0;0.0
19.01.2021 21:00;4.3;75.0;13.9;8.9;111.7;-2.7;0.0;0.0
19.01.2021 22:00;7.9;64.9;15.6;10.6;79.4;-3.0;0.0;0.0
19.01.2021 23:00;4.8;66.2;16.5;11.9;85.6;-3.9;0.0;0.0
20.01.2021 00:00;5.7;61.4;17.2;12.6;72.9;-4.2;0.0;0.0
20.01.2021 01:00;7.2;56.7;16.6;12.5;63.1;-4.3;0.0;0.0
20.01.2021 02:00;8.6;52.9;13.0;9.9;57.5;-4.8;0.0;0.0
20.01.2021 03:00;13.0;47.0;11.3;8.8;49.3;-4.9;0.0;0.0
20.01.2021 04:00;17.0;43.3;9.4;7.3;46.4;-5.2;0.0;0.0
20.01.2021 05:00;10.4;49.7;9.2;6.7;60.0;-5.2;0.0;0.0
20.01.2021 06:00;8.9;56.5;8.0;5.9;85.9;-4.9;0.0;0.0
20.01.2021 07:00;9.4;58.8;7.6;5.2;91.2;-4.9;0.0;0.0
20.01.2021 08:00;4.9;72.8;7.8;4.9;150.6;-4.8;0.0;0.5
20.01.2021 09:00;7.6;74.9;7.6;4.6;163.7;-4.2;0.0;35.5
20.01.2021 10:00;19.0;62.7;8.8;4.6;117.8;-2.6;0.0;132.7
20.01.2021 11:00;19.5;65.5;11.1;5.1;132.0;-0.9;0.0;176.7
20.01.2021 12:00;18.2;80.8;44.4;9.5;199.9;0.7;0.0;303.3
20.01.2021 13:00;34.0;61.6;48.6;9.0;107.5;2.6;0.0;281.5
20.01.2021 14:00;39.5;65.1;50.0;9.8;112.0;4.8;0.0;300.0
20.01.2021 15:00;33.2;70.7;39.5;9.2;128.4;6.6;0.0;236.2
20.01.2021 16:00;33.6;73.7;39.6;8.7;126.5;7.1;0.0;139.7
20.01.2021 17:00;23.1;81.2;38.0;9.0;136.5;6.4;0.0;30.5
20.01.2021 18:00;9.7;104.7;59.1;11.1;234.4;4.6;0.0;1.3
20.01.2021 19:00;2.0;106.6;44.4;10.7;241.4;3.9;0.0;0.0
20.01.2021 20:00;2.6;99.7;27.4;9.0;198.1;3.9;0.0;0.0
20.01.2021 21:00;2.7;86.4;17.1;7.3;135.2;2.4;0.0;0.0
20.01.2021 22:00;6.0;76.3;13.3;6.7;104.8;1.2;0.0;0.0
20.01.2021 23:00;10.2;64.4;10.9;6.2;76.3;0.3;0.0;0.0
21.01.2021 00:00;9.7;60.5;9.4;6.3;68.0;0.2;0.0;0.0
21.01.2021 01:00;10.1;54.5;8.8;5.9;59.2;0.0;0.0;0.0
21.01.2021 02:00;14.4;46.2;7.5;5.5;49.2;0.1;0.0;0.0
21.01.2021 03:00;18.4;40.8;6.8;5.1;43.6;0.0;0.0;0.0
21.01.2021 04:00;25.2;36.0;5.5;4.1;37.8;0.8;0.0;0.0
21.01.2021 05:00;18.8;41.5;6.1;4.6;46.6;1.5;0.0;0.0
21.01.2021 06:00;17.8;50.3;5.8;4.0;64.2;1.5;0.0;0.0
21.01.2021 07:00;18.4;55.8;7.3;3.9;82.4;2.2;0.0;0.0
21.01.2021 08:00;9.3;73.6;13.4;4.8;143.1;2.6;0.0;0.0
21.01.2021 09:00;4.5;83.7;13.3;5.3;176.4;2.5;0.0;14.0
21.01.2021 10:00;8.5;79.9;27.2;6.9;165.9;3.3;0.0;56.7
21.01.2021 11:00;9.5;77.7;34.0;8.6;179.5;3.4;0.0;82.5
21.01.2021 12:00;13.7;78.9;60.6;11.8;197.0;4.5;0.0;190.3
21.01.2021 13:00;26.6;60.9;34.0;8.3;117.0;6.2;0.0;267.0
21.01.2021 14:00;20.5;74.9;51.8;11.3;153.7;7.1;0.0;230.3
21.01.2021 15:00;28.2;66.9;26.1;7.4;115.1;8.2;0.0;234.5
21.01.2021 16:00;11.4;90.4;46.1;10.4;184.5;8.6;0.0;110.5
21.01.2021 17:00;4.7;103.0;48.3;11.2;265.0;6.7;0.0;41.8
21.01.2021 18:00;2.0;108.9;47.5;10.8;341.5;5.0;0.0;2.7
21.01.2021 19:00;2.1;106.3;31.9;9.9;335.7;3.5;0.0;0.0
21.01.2021 20:00;1.9;83.6;21.6;6.9;194.1;3.2;0.0;0.0
21.01.2021 21:00;5.3;67.5;12.5;5.5;95.5;3.8;0.0;0.0
21.01.2021 22:00;3.1;65.0;10.2;5.7;90.7;3.5;0.0;0.0
21.01.2021 23:00;2.2;63.1;10.6;5.4;92.8;3.5;0.0;0.0
22.01.2021 00:00;4.2;55.0;8.8;5.3;72.5;3.2;0.0;0.0
22.01.2021 01:00;6.7;47.6;7.8;5.8;55.4;2.9;0.0;0.0
22.01.2021 02:00;8.0;43.7;10.0;8.0;49.0;2.7;0.0;0.0
22.01.2021 03:00;15.8;34.7;6.7;5.3;36.2;2.7;0.0;0.0
22.01.2021 04:00;13.0;34.8;9.6;5.9;38.8;2.7;1.4;0.0
22.01.2021 05:00;9.9;37.0;11.6;7.0;42.2;2.8;1.5;0.0
22.01.2021 06:00;7.0;46.2;14.1;8.2;68.6;2.7;1.4;0.0
22.01.2021 07:00;3.5;56.4;15.5;7.1;108.6;2.8;0.1;0.0
22.01.2021 08:00;3.5;67.5;25.0;8.9;172.3;2.6;0.0;0.0
22.01.2021 09:00;4.1;66.8;24.1;9.5;183.2;2.3;0.0;24.3
22.01.2021 10:00;13.2;53.8;12.1;6.1;111.9;3.3;0.0;96.5
22.01.2021 11:00;15.7;52.7;13.8;6.0;117.3;4.2;0.0;161.5
22.01.2021 12:00;25.5;42.1;9.3;4.7;81.8;5.9;0.0;237.5
22.01.2021 13:00;32.3;38.5;7.7;4.1;70.5;7.1;0.0;351.8
22.01.2021 14:00;48.0;27.8;10.7;2.9;45.6;9.1;0.0;417.0
22.01.2021 15:00;38.6;43.9;20.3;4.1;72.9;9.3;0.0;179.7
22.01.2021 16:00;11.5;75.0;32.8;6.5;162.6;8.4;0.0;101.2
22.01.2021 17:00;3.9;86.6;33.1;8.1;222.3;7.2;0.0;25.3
22.01.2021 18:00;2.4;80.7;24.5;7.0;211.6;6.4;0.0;0.7
22.01.2021 19:00;2.8;70.8;16.8;6.5;146.8;5.6;0.0;0.0
22.01.2021 20:00;4.4;68.7;14.7;6.5;124.6;6.7;0.0;0.0
22.01.2021 21:00;15.8;51.2;10.9;6.2;72.4;6.5;0.2;0.0
22.01.2021 22:00;29.0;29.7;10.5;6.3;33.6;5.8;0.8;0.0
22.01.2021 23:00;46.3;17.3;9.0;4.5;21.0;5.6;0.2;0.0
23.01.2021 00:00;62.5;5.9;2.1;0.7;7.3;4.4;0.0;0.0
23.01.2021 01:00;77.5;3.4;0.9;0.3;4.1;3.7;0.0;0.0
23.01.2021 02:00;77.1;3.2;0.4;0.2;3.9;3.0;0.0;0.0
23.01.2021 03:00;74.6;3.9;0.4;0.2;4.5;3.0;0.0;0.0
23.01.2021 04:00;75.1;3.8;0.5;0.2;4.7;2.9;0.0;0.0
23.01.2021 05:00;73.7;3.6;0.3;0.2;4.3;2.6;0.0;0.0
23.01.2021 06:00;70.7;4.2;0.4;0.2;4.7;2.1;0.0;0.0
23.01.2021 07:00;54.4;19.7;0.7;0.5;24.1;2.0;0.0;0.0
23.01.2021 08:00;21.0;52.5;3.1;1.0;70.1;1.2;0.0;0.0
23.01.2021 09:00;7.0;65.9;3.1;1.5;108.6;0.5;0.0;26.5
23.01.2021 10:00;12.2;57.0;4.3;2.8;109.2;1.0;0.0;90.7
23.01.2021 11:00;22.6;56.8;5.6;3.3;115.5;2.2;0.0;162.5
23.01.2021 12:00;47.9;28.8;8.2;2.5;49.3;3.5;0.0;340.8
23.01.2021 13:00;61.6;18.1;17.4;3.1;31.2;5.0;0.0;428.5
23.01.2021 14:00;63.8;19.9;13.3;2.8;29.7;5.7;0.0;262.2
23.01.2021 15:00;46.7;40.6;21.2;4.2;61.4;5.5;0.0;94.2
23.01.2021 16:00;62.9;15.2;6.3;1.8;17.6;5.3;0.0;76.3
23.01.2021 17:00;59.1;21.9;10.2;2.6;31.6;3.5;0.5;6.7
23.01.2021 18:00;57.3;26.1;12.2;3.3;35.1;2.0;0.1;0.3
23.01.2021 19:00;47.5;33.3;13.5;4.9;43.8;1.7;0.7;0.0
23.01.2021 20:00;41.9;34.7;11.9;5.3;40.1;1.3;0.5;0.0
23.01.2021 21:00;29.2;43.4;14.2;7.5;50.0;1.0;0.3;0.0
23.01.2021 22:00;32.9;34.5;15.7;11.2;39.0;1.0;0.4;0.0
23.01.2021 23:00;25.0;37.8;13.7;12.0;42.6;0.8;0.4;0.0
24.01.2021 00:00;25.6;31.9;13.4;12.9;34.8;0.7;1.1;0.0
24.01.2021 01:00;38.2;22.2;8.7;10.0;25.5;0.6;0.1;0.0
24.01.2021 02:00;44.4;17.6;6.9;7.8;19.5;0.9;0.0;0.0
24.01.2021 03:00;44.9;14.2;7.5;8.7;15.1;1.0;0.0;0.0
24.01.2021 04:00;42.3;16.0;7.0;7.9;16.6;1.1;0.0;0.0
24.01.2021 05:00;29.9;22.7;7.6;8.6;27.0;0.9;0.0;0.0
24.01.2021 06:00;34.3;15.3;5.7;6.0;16.3;0.7;0.0;0.0
24.01.2021 07:00;36.4;16.2;3.7;2.9;19.2;0.5;0.0;0.0
24.01.2021 08:00;35.5;24.2;4.2;2.5;29.3;0.3;0.0;0.2
24.01.2021 09:00;33.4;28.2;6.9;5.0;37.2;0.1;0.0;16.8
24.01.2021 10:00;41.1;25.5;6.2;3.7;37.1;-0.1;0.0;53.8
24.01.2021 11:00;45.7;25.2;6.7;3.5;41.4;0.2;0.0;156.0
24.01.2021 12:00;56.1;22.5;6.5;3.5;39.7;1.6;0.0;414.2
24.01.2021 13:00;62.0;14.1;3.8;2.4;24.8;2.6;0.0;446.3
24.01.2021 14:00;63.2;14.4;12.6;3.2;24.8;3.3;0.0;430.3
24.01.2021 15:00;63.3;18.8;20.9;4.0;33.6;4.2;0.0;367.7
24.01.2021 16:00;59.6;23.6;19.4;4.1;41.8;4.2;0.0;195.7
24.01.2021 17:00;41.1;45.5;26.2;5.6;75.3;2.9;0.0;38.0
24.01.2021 18:00;27.5;60.1;25.1;6.8;90.2;1.4;0.0;3.3
24.01.2021 19:00;14.6;67.3;18.9;6.4;104.0;0.7;0.0;0.0
24.01.2021 20:00;22.6;47.6;12.0;6.3;61.8;0.4;0.0;0.0
24.01.2021 21:00;26.4;43.7;12.4;6.5;54.6;0.7;0.0;0.0
24.01.2021 22:00;41.7;23.1;7.4;5.2;25.0;1.2;0.0;0.0
24.01.2021 23:00;50.2;18.2;7.1;4.5;21.5;1.1;0.1;0.0
25.01.2021 00:00;70.1;6.7;1.6;1.3;7.3;-0.3;0.5;0.0
25.01.2021 01:00;67.3;7.2;1.8;1.2;7.5;-0.3;1.0;0.0
25.01.2021 02:00;67.3;6.6;1.4;1.2;7.0;-0.4;0.7;0.0
25.01.2021 03:00;66.7;8.5;1.4;1.2;9.5;-0.4;0.0;0.0
25.01.2021 04:00;56.2;15.5;4.2;3.2;17.7;-0.7;1.0;0.0
25.01.2021 05:00;49.9;19.4;4.3;4.0;20.6;-0.9;0.4;0.0
25.01.2021 06:00;33.5;37.5;9.8;6.0;44.9;-0.9;0.2;0.0
25.01.2021 07:00;36.2;37.0;11.3;6.8;45.3;-0.6;2.0;0.0
25.01.2021 08:00;36.2;46.7;12.6;5.2;68.7;-0.7;0.0;0.0
25.01.2021 09:00;8.7;86.5;28.5;8.9;157.6;-0.6;0.0;10.5
25.01.2021 10:00;22.0;67.2;21.7;7.5;118.1;-0.4;0.0;100.2
25.01.2021 11:00;39.7;50.1;19.2;7.4;89.0;0.4;0.0;213.8
25.01.2021 12:00;69.2;16.2;4.6;1.8;22.7;1.3;0.0;327.0
25.01.2021 13:00;68.3;19.4;3.9;1.7;27.6;2.0;0.0;244.0
25.01.2021 14:00;65.2;25.1;3.7;1.6;41.3;2.2;0.0;350.5
25.01.2021 15:00;67.3;18.8;3.1;1.2;27.5;2.5;0.0;189.3
25.01.2021 16:00;62.5;23.6;6.8;1.5;33.1;2.3;0.0;85.3
25.01.2021 17:00;58.8;27.7;5.9;1.5;40.5;1.1;0.0;18.7
25.01.2021 18:00;29.5;65.5;4.6;2.2;117.1;0.6;0.0;2.0
25.01.2021 19:00;34.2;44.2;3.6;2.7;56.5;0.5;0.1;0.0
25.01.2021 20:00;48.4;29.7;4.6;3.1;36.8;0.1;0.1;0.0
25.01.2021 21:00;47.5;29.6;8.3;5.9;36.6;0.1;0.0;0.0
25.01.2021 22:00;53.5;19.5;6.3;4.9;21.8;0.0;0.0;0.0
25.01.2021 23:00;52.8;18.7;5.8;4.3;21.7;-0.3;0.0;0.0
26.01.2021 00:00;54.7;14.1;5.6;4.9;15.4;-0.7;0.0;0.0
26.01.2021 01:00;61.3;8.8;4.1;3.4;9.6;-0.4;0.0;0.0
26.01.2021 02:00;53.7;12.9;3.4;2.5;14.4;-0.9;0.0;0.0
26.01.2021 03:00;49.0;13.0;3.1;2.3;14.6;-1.8;0.0;0.0
26.01.2021 04:00;37.4;21.3;3.3;2.2;23.8;-2.8;0.0;0.0
26.01.2021 05:00;25.3;35.8;3.2;2.3;44.3;-2.7;0.0;0.0
26.01.2021 06:00;15.9;52.2;5.1;2.7;72.6;-3.2;0.0;0.0
26.01.2021 07:00;10.1;64.9;8.6;3.6;111.3;-3.8;0.0;0.0
26.01.2021 08:00;2.0;91.8;10.9;4.3;254.7;-5.3;0.0;0.2
26.01.2021 09:00;3.3;97.3;11.2;6.0;320.7;-5.2;0.0;25.0
26.01.2021 10:00;11.5;72.5;8.6;4.8;169.7;-4.0;0.0;66.0
26.01.2021 11:00;17.0;71.7;9.8;5.9;191.8;-2.9;0.0;215.5
26.01.2021 12:00;31.1;55.5;11.7;6.7;130.7;-0.4;0.0;407.8
26.01.2021 13:00;52.9;26.8;23.5;6.8;51.6;0.7;0.0;447.5
26.01.2021 14:00;57.1;25.8;35.9;8.1;47.7;1.0;0.0;434.7
26.01.2021 15:00;57.4;29.7;24.2;6.4;52.6;1.9;0.0;376.5
26.01.2021 16:00;55.5;33.6;24.6;5.7;58.6;2.1;0.0;241.2
26.01.2021 17:00;35.3;53.6;25.3;6.8;93.9;0.7;0.0;30.0
26.01.2021 18:00;16.1;80.8;46.5;10.4;160.4;-0.7;0.0;2.7
26.01.2021 19:00;10.1;80.2;40.2;10.8;153.1;-2.2;0.0;0.0
26.01.2021 20:00;4.5;76.6;31.3;8.8;116.6;-2.8;0.0;0.0
26.01.2021 21:00;22.7;52.5;15.5;7.3;70.0;-4.3;0.0;0.0
26.01.2021 22:00;18.3;54.7;14.8;7.3;73.8;-4.3;0.0;0.0
26.01.2021 23:00;22.9;46.6;13.6;6.8;54.1;-3.2;0.0;0.0
27.01.2021 00:00;33.5;31.6;12.6;7.2;36.5;-2.6;0.0;0.0
27.01.2021 01:00;39.3;22.3;10.6;7.2;23.0;-2.3;0.0;0.0
27.01.2021 02:00;35.1;24.0;11.9;7.9;26.3;-2.5;0.0;0.0
27.01.2021 03:00;35.4;23.7;10.0;6.5;26.3;-3.1;0.0;0.0
27.01.2021 04:00;35.4;23.1;8.9;5.9;25.3;-2.7;0.0;0.0
27.01.2021 05:00;32.6;26.2;9.1;5.8;27.6;-2.5;0.0;0.0
27.01.2021 06:00;29.6;30.9;11.0;5.8;37.6;-2.2;0.0;0.0
27.01.2021 07:00;17.8;51.8;22.2;7.3;82.5;-2.0;0.0;0.0
27.01.2021 08:00;19.4;50.0;14.9;5.7;70.3;-2.4;0.5;0.0
27.01.2021 09:00;10.7;66.1;12.9;6.0;121.8;-2.6;1.0;8.7
27.01.2021 10:00;18.4;60.2;9.2;5.5;102.1;-2.5;1.0;32.7
27.01.2021 11:00;23.7;52.4;9.3;5.7;84.1;-2.2;0.5;64.8
27.01.2021 12:00;27.8;50.2;12.8;6.1;77.4;-1.9;1.1;74.8
